"Frecuencia(Hz)	",mm/Seg(PC)
1079.481,0.010139
1080.252,0.012331
1081.022,0.013769
1081.793,0.015208
1082.563,0.026442
1083.334,0.040554
1084.104,0.028634
1084.875,0.014865
1085.646,0.017057
1086.416,0.017057
1087.187,0.017811
1087.957,0.023976
1088.728,0.019592
1089.498,0.013769
1090.269,0.012331
1091.039,0.014112
1091.81,0.020962
1092.58,0.0174
1093.351,0.019866
1094.121,0.020277
1094.892,0.016715
1095.662,0.016715
1096.433,0.014112
1097.203,0.022058
1097.974,0.024661
1098.744,0.017811
1099.515,0.015619
1100.285,0.014112
1101.056,0.012673
1101.826,0.010481
1102.597,0.006165
1103.367,0.013769
1104.138,0.023565
1104.908,0.019592
1105.679,0.010892
1106.449,0.013769
1107.22,0.021373
1107.99,0.018085
1108.761,0.020277
1109.531,0.020688
1110.302,0.032334
1111.072,0.084944
1111.843,0.153448
1112.613,0.631329
1113.384,0.754087
1114.154,0.368275
1114.925,0.249901
1115.695,0.103029
1116.466,0.03617
1117.236,0.027264
1118.007,0.027538
1118.777,0.023565
1119.548,0.021373
1120.318,0.020277
1121.089,0.020962
1121.859,0.015208
1122.63,0.011235
1123.4,0.012331
1124.171,0.010139
1124.941,0.012673
1125.712,0.013769
1126.482,0.015208
1127.253,0.01877
1128.023,0.022058
1128.794,0.030827
1129.564,0.0348
1130.335,0.019866
1131.105,0.020962
1131.876,0.023976
1132.646,0.043568
1133.417,0.036992
1134.188,0.015961
1134.958,0.016715
1135.729,0.013769
1136.499,0.013427
1137.27,0.014112
1138.04,0.011988
1138.811,0.019866
1139.581,0.023154
1140.352,0.025346
1141.122,0.02288
1141.893,0.012331
1142.663,0.009042
1143.434,0.012331
1144.204,0.015619
1144.975,0.013769
1145.745,0.0174
1146.516,0.020962
1147.286,0.015208
1148.057,0.014865
1148.827,0.0174
1149.598,0.011988
1150.368,0.017057
1151.139,0.017811
1151.909,0.016304
1152.68,0.019592
1153.45,0.021784
1154.221,0.025346
1154.991,0.023565
1155.762,0.018496
1156.532,0.019181
1157.303,0.015619
1158.073,0.016304
1158.844,0.02288
1159.614,0.035074
1160.385,0.04576
1161.155,0.057269
1161.926,0.147968
1162.696,0.180849
1163.467,0.094261
1164.237,0.059461
1165.008,0.034115
1165.778,0.028223
1166.549,0.02288
1167.319,0.014112
1168.09,0.01877
1168.86,0.025072
1169.631,0.018496
1170.401,0.020962
1171.172,0.023154
1171.942,0.017057
1172.713,0.012331
1173.483,0.018085
1174.254,0.015961
1175.024,0.015208
1175.795,0.018085
1176.565,0.020688
1177.336,0.02932
1178.106,0.033019
1178.877,0.043842
1179.647,0.026853
1180.418,0.013769
1181.188,0.013769
1181.959,0.011235
1182.729,0.009796
1183.5,0.006165
1184.271,0.010892
1185.041,0.011988
1185.812,0.014112
1186.582,0.010892
1187.353,0.008357
1188.123,0.011988
1188.894,0.015619
1189.664,0.019181
1190.435,0.016304
1191.205,0.012673
1191.976,0.015961
1192.746,0.019592
1193.517,0.014523
1194.287,0.013427
1195.058,0.014112
1195.828,0.013769
1196.599,0.015619
1197.369,0.018496
1198.14,0.015619
1198.91,0.013084
1199.681,0.011577
1200.451,0.013084
1201.222,0.013084
1201.992,0.013084
1202.763,0.011988
1203.533,0.014865
1204.304,0.015208
1205.074,0.012673
1205.845,0.01877
1206.615,0.024661
1207.386,0.021373
1208.156,0.017057
1208.927,0.034526
1209.697,0.120566
1210.468,0.218115
1211.238,0.697092
1212.009,0.65325
1212.779,0.237844
1213.55,0.08604
1214.32,0.027264
1215.091,0.01877
1215.861,0.0174
1216.632,0.016304
1217.402,0.014523
1218.173,0.015208
1218.943,0.016715
1219.714,0.014865
1220.484,0.013769
1221.255,0.010481
1222.025,0.010892
1222.796,0.009385
1223.566,0.006885
1224.337,0.011577
1225.107,0.012673
1225.878,0.015619
1226.648,0.020688
1227.419,0.02932
1228.189,0.023976
1228.96,0.015619
1229.73,0.015961
1230.501,0.016715
1231.271,0.022058
1232.042,0.013769
1232.813,0.010892
1233.583,0.009385
1234.354,0.010139
1235.124,0.010892
1235.895,0.014112
1236.665,0.018496
1237.436,0.011988
1238.206,0.0087
1238.977,0.005069
1239.747,0.007981
1240.518,0.005789
1241.288,0.009796
1242.059,0.010139
1242.829,0.010481
1243.6,0.008357
1244.37,0.007261
1245.141,0.007981
1245.911,0.009385
1246.682,0.012673
1247.452,0.013427
1248.223,0.009385
1248.993,0.007981
1249.764,0.007261
1250.534,0.013427
1251.305,0.013769
1252.075,0.028223
1252.846,0.042472
1253.616,0.026853
1254.387,0.010139
1255.157,0.013427
1255.928,0.015208
1256.698,0.017057
1257.469,0.015208
1258.239,0.04713
1259.01,0.111798
1259.78,0.085492
1260.551,0.103029
1261.321,0.103029
1262.092,0.04713
1262.862,0.025072
1263.633,0.013084
1264.403,0.011577
1265.174,0.007981
1265.944,0.009042
1266.715,0.009042
1267.485,0.009385
1268.256,0.010892
1269.026,0.010481
1269.797,0.013084
1270.567,0.012331
1271.338,0.015208
1272.108,0.015208
1272.879,0.014865
1273.649,0.014112
1274.42,0.018496
1275.19,0.023565
1275.961,0.0348
1276.731,0.055077
1277.502,0.055077
1278.272,0.034115
1279.043,0.025346
1279.813,0.055899
1280.584,0.088233
1281.354,0.051515
1282.125,0.027538
1282.896,0.017057
1283.666,0.011577
1284.437,0.013769
1285.207,0.013084
1285.978,0.011988
1286.748,0.010892
1287.519,0.013084
1288.289,0.015961
1289.06,0.014865
1289.83,0.015961
1290.601,0.015208
1291.371,0.018496
1292.142,0.017811
1292.912,0.017811
1293.683,0.01877
1294.453,0.01877
1295.224,0.017057
1295.994,0.009796
1296.765,0.011988
1297.535,0.011235
1298.306,0.013084
1299.076,0.019181
1299.847,0.022469
1300.617,0.013427
1301.388,0.016715
1302.158,0.022058
1302.929,0.019866
1303.699,0.018496
1304.47,0.011988
1305.24,0.020962
1306.011,0.045212
1306.781,0.079464
1307.552,0.056447
1308.322,0.028634
1309.093,0.019866
1309.863,0.026442
1310.634,0.021373
1311.404,0.011988
1312.175,0.016304
1312.945,0.022469
1313.716,0.020962
1314.486,0.009796
1315.257,0.015619
1316.027,0.019181
1316.798,0.022469
1317.568,0.016304
1318.339,0.009385
1319.109,0.015961
1319.88,0.018085
1320.65,0.016304
1321.421,0.020688
1322.191,0.017811
1322.962,0.02288
1323.732,0.027538
1324.503,0.02288
1325.273,0.016715
1326.044,0.039184
1326.814,0.0696
1327.585,0.055077
1328.355,0.02288
1329.126,0.017057
1329.896,0.02425
1330.667,0.017057
1331.438,0.011577
1332.208,0.009796
1332.979,0.010139
1333.749,0.010892
1334.52,0.014112
1335.29,0.013084
1336.061,0.009796
1336.831,0.0087
1337.602,0.007604
1338.372,0.010139
1339.143,0.012673
1339.913,0.009796
1340.684,0.008357
1341.454,0.010481
1342.225,0.011235
1342.995,0.010481
1343.766,0.009385
1344.536,0.0087
1345.307,0.009796
1346.077,0.008357
1346.848,0.007604
1347.618,0.010139
1348.389,0.011235
1349.159,0.009796
1349.93,0.011235
1350.7,0.018085
1351.471,0.017057
1352.241,0.014865
1353.012,0.012673
1353.782,0.011577
1354.553,0.013769
1355.323,0.021373
1356.094,0.039732
1356.864,0.031923
1357.635,0.04302
1358.405,0.033019
1359.176,0.017057
1359.946,0.009385
1360.717,0.008357
1361.487,0.009385
1362.258,0.0087
1363.028,0.007604
1363.799,0.007604
1364.569,0.007981
1365.34,0.005446
1366.11,0.006542
1366.881,0.007261
1367.651,0.006885
1368.422,0.009385
1369.192,0.010481
1369.963,0.009042
1370.733,0.015208
1371.504,0.012673
1372.274,0.013769
1373.045,0.017057
1373.815,0.014112
1374.586,0.013427
1375.356,0.013427
1376.127,0.020688
1376.897,0.016304
1377.668,0.015208
1378.438,0.048501
1379.209,0.066859
1379.979,0.035622
1380.75,0.013084
1381.521,0.007261
1382.291,0.010892
1383.062,0.009042
1383.832,0.006885
1384.603,0.010481
1385.373,0.011235
1386.144,0.011577
1386.914,0.013769
1387.685,0.014112
1388.455,0.020962
1389.226,0.019866
1389.996,0.014865
1390.767,0.012331
1391.537,0.011235
1392.308,0.017811
1393.078,0.016304
1393.849,0.012673
1394.619,0.011988
1395.39,0.011577
1396.16,0.010892
1396.931,0.0087
1397.701,0.011235
1398.472,0.012673
1399.242,0.013084
1400.013,0.011235
1400.783,0.034526
1401.554,0.039732
1402.324,0.027949
1403.095,0.076724
1403.865,0.088233
1404.636,0.08056
1405.406,0.098645
1406.177,0.066037
1406.947,0.060283
1407.718,0.035074
1408.488,0.017057
1409.259,0.015619
1410.029,0.013427
1410.8,0.009042
1411.57,0.011577
1412.341,0.014112
1413.111,0.020962
1413.882,0.019866
1414.652,0.0174
1415.423,0.019866
1416.193,0.019181
1416.964,0.011577
1417.734,0.019592
1418.505,0.022058
1419.275,0.030416
1420.046,0.026853
1420.816,0.016715
1421.587,0.022058
1422.357,0.02288
1423.128,0.018496
1423.898,0.015208
1424.669,0.016715
1425.439,0.016715
1426.21,0.017057
1426.98,0.028634
1427.751,0.040554
1428.521,0.048501
1429.292,0.032334
1430.063,0.029731
1430.833,0.023154
1431.604,0.022058
1432.374,0.020688
1433.145,0.013427
1433.915,0.013769
1434.686,0.021784
1435.456,0.022058
1436.227,0.013084
1436.997,0.017811
1437.768,0.021784
1438.538,0.017811
1439.309,0.024661
1440.079,0.029731
1440.85,0.052337
1441.62,0.059461
1442.391,0.055077
1443.161,0.035622
1443.932,0.030827
1444.702,0.017811
1445.473,0.012331
1446.243,0.016715
1447.014,0.023976
1447.784,0.015961
1448.555,0.017811
1449.325,0.039184
1450.096,0.046034
1450.866,0.098645
1451.637,0.116182
1452.407,0.07508
1453.178,0.052337
1453.948,0.050693
1454.719,0.061653
1455.489,0.047952
1456.26,0.034115
1457.03,0.022058
1457.801,0.016715
1458.571,0.019866
1459.342,0.016715
1460.112,0.02288
1460.883,0.018496
1461.653,0.015619
1462.424,0.010892
1463.194,0.016715
1463.965,0.022469
1464.735,0.027538
1465.506,0.040554
1466.276,0.057269
1467.047,0.104673
1467.817,0.107414
1468.588,0.071244
1469.358,0.032608
1470.129,0.029046
1470.899,0.025346
1471.67,0.019866
1472.44,0.011577
1473.211,0.0087
1473.981,0.017057
1474.752,0.022469
1475.522,0.028634
1476.293,0.019181
1477.063,0.015961
1477.834,0.013427
1478.604,0.017811
1479.375,0.018085
1480.146,0.011235
1480.916,0.009385
1481.687,0.009796
1482.457,0.010139
1483.228,0.013769
1483.998,0.015961
1484.769,0.011988
1485.539,0.014112
1486.31,0.015619
1487.08,0.028223
1487.851,0.02425
1488.621,0.021373
1489.392,0.027264
1490.162,0.025072
1490.933,0.052337
1491.703,0.055077
1492.474,0.035622
1493.244,0.029731
1494.015,0.023154
1494.785,0.017057
1495.556,0.011988
1496.326,0.020962
1497.097,0.0174
1497.867,0.023565
1498.638,0.039732
1499.408,0.050145
1500.179,0.179753
1500.949,0.243325
1501.72,0.401157
1502.49,0.401157
1503.261,0.179753
1504.031,0.095905
1504.802,0.055077
1505.572,0.03617
1506.343,0.025072
1507.113,0.020962
1507.884,0.021373
1508.654,0.022469
1509.425,0.029731
1510.195,0.027538
1510.966,0.026853
1511.736,0.026853
1512.507,0.013084
1513.277,0.034115
1514.048,0.048501
1514.818,0.044116
1515.589,0.054529
1516.359,0.076724
1517.13,0.091521
1517.9,0.07234
1518.671,0.033019
1519.441,0.030827
1520.212,0.03343
1520.982,0.044664
1521.753,0.027949
1522.523,0.017811
1523.294,0.016715
1524.064,0.021373
1524.835,0.023154
1525.605,0.029731
1526.376,0.042746
1527.146,0.03617
1527.917,0.020962
1528.688,0.026442
1529.458,0.0174
1530.229,0.015208
1530.999,0.02288
1531.77,0.020962
1532.54,0.018085
1533.311,0.017811
1534.081,0.029731
1534.852,0.029731
1535.622,0.025757
1536.393,0.03754
1537.163,0.044664
1537.934,0.043568
1538.704,0.06823
1539.475,0.124951
1540.245,0.123306
1541.016,0.081108
1541.786,0.052337
1542.557,0.063023
1543.327,0.066037
1544.098,0.04713
1544.868,0.035896
1545.639,0.03343
1546.409,0.042746
1547.18,0.066859
1547.95,0.179753
1548.721,0.26415
1549.491,0.556797
1550.262,0.458152
1551.032,0.429654
1551.803,0.370467
1552.573,0.156736
1553.344,0.077272
1554.114,0.038362
1554.885,0.025346
1555.655,0.026853
1556.426,0.031512
1557.196,0.036992
1557.967,0.023565
1558.737,0.028634
1559.508,0.04028
1560.278,0.026853
1561.049,0.025757
1561.819,0.04713
1562.59,0.058639
1563.36,0.065215
1564.131,0.10577
1564.901,0.284975
1565.672,0.469112
1566.442,0.447191
1567.213,0.324433
1567.983,0.176465
1568.754,0.081656
1569.524,0.038636
1570.295,0.042746
1571.065,0.03617
1571.836,0.033019
1572.606,0.027538
1573.377,0.033019
1574.147,0.043842
1574.918,0.07508
1575.688,0.232364
1576.459,0.241133
1577.229,0.133719
1578,0.07234
1578.771,0.030416
1579.541,0.038362
1580.312,0.04165
1581.082,0.028223
1581.853,0.044116
1582.623,0.041376
1583.394,0.044116
1584.164,0.052337
1584.935,0.049323
1585.705,0.044116
1586.476,0.042746
1587.246,0.038088
1588.017,0.050693
1588.787,0.081656
1589.558,0.048501
1590.328,0.049323
1591.099,0.0833
1591.869,0.126047
1592.64,0.094261
1593.41,0.0696
1594.181,0.052885
1594.951,0.058639
1595.722,0.104673
1596.492,0.089329
1597.263,0.08056
1598.033,0.076724
1598.804,0.142487
1599.574,0.098645
1600.345,0.154544
1601.115,0.156736
1601.886,0.08056
1602.656,0.039458
1603.427,0.026853
1604.197,0.032334
1604.968,0.030416
1605.738,0.028634
1606.509,0.029046
1607.279,0.019181
1608.05,0.050145
1608.82,0.046034
1609.591,0.02932
1610.361,0.027538
1611.132,0.034526
1611.902,0.039458
1612.673,0.046034
1613.443,0.055077
1614.214,0.110154
1614.984,0.090425
1615.755,0.054529
1616.525,0.046308
1617.296,0.045212
1618.066,0.07234
1618.837,0.074532
1619.607,0.052337
1620.378,0.031512
1621.148,0.025757
1621.919,0.035622
1622.689,0.058639
1623.46,0.070148
1624.23,0.052337
1625.001,0.0696
1625.771,0.065215
1626.542,0.069052
1627.313,0.057269
1628.083,0.047952
1628.854,0.063023
1629.624,0.048501
1630.395,0.055899
1631.165,0.055899
1631.936,0.03754
1632.706,0.030827
1633.477,0.031238
1634.247,0.044938
1635.018,0.04302
1635.788,0.02288
1636.559,0.050693
1637.329,0.031238
1638.1,0.059461
1638.87,0.071244
1639.641,0.063845
1640.411,0.039458
1641.182,0.058639
1641.952,0.050693
1642.723,0.059461
1643.493,0.065215
1644.264,0.129335
1645.034,0.225788
1645.805,0.361699
1646.575,0.618176
1647.346,0.423078
1648.116,0.423078
1648.887,0.315664
1649.657,0.130431
1650.428,0.0696
1651.198,0.054529
1651.969,0.058091
1652.739,0.030416
1653.51,0.034526
1654.28,0.044664
1655.051,0.056447
1655.821,0.057269
1656.592,0.054529
1657.362,0.042472
1658.133,0.031923
1658.903,0.035896
1659.674,0.055899
1660.444,0.098645
1661.215,0.111798
1661.985,0.260862
1662.756,0.249901
1663.526,0.436231
1664.297,0.68394
1665.067,0.574334
1665.838,0.339778
1666.608,0.111798
1667.379,0.061653
1668.149,0.051515
1668.92,0.04713
1669.69,0.043568
1670.461,0.04165
1671.231,0.085492
1672.002,0.081656
1672.772,0.057269
1673.543,0.143583
1674.313,0.333201
1675.084,0.278399
1675.854,0.123306
1676.625,0.053707
1677.396,0.030142
1678.166,0.0348
1678.937,0.044116
1679.707,0.035622
1680.478,0.040554
1681.248,0.051515
1682.019,0.03617
1682.789,0.021784
1683.56,0.023154
1684.33,0.02932
1685.101,0.032334
1685.871,0.021784
1686.642,0.025346
1687.412,0.02288
1688.183,0.030142
1688.953,0.032608
1689.724,0.049323
1690.494,0.053707
1691.265,0.04576
1692.035,0.046034
1692.806,0.056447
1693.576,0.140295
1694.347,0.255381
1695.117,0.234556
1695.888,0.267438
1696.658,0.172081
1697.429,0.090425
1698.199,0.078916
1698.97,0.052337
1699.74,0.040828
1700.511,0.023976
1701.281,0.021784
1702.052,0.031238
1702.822,0.025757
1703.593,0.032334
1704.363,0.034115
1705.134,0.026168
1705.904,0.019866
1706.675,0.023976
1707.445,0.031238
1708.216,0.039732
1708.986,0.04165
1709.757,0.035896
1710.527,0.04713
1711.298,0.066037
1712.068,0.063023
1712.839,0.052885
1713.609,0.042746
1714.38,0.050145
1715.15,0.046034
1715.921,0.03754
1716.691,0.039458
1717.462,0.036718
1718.232,0.027538
1719.003,0.015619
1719.773,0.0348
1720.544,0.06823
1721.314,0.092617
1722.085,0.200578
1722.855,0.188522
1723.626,0.209347
1724.396,0.166601
1725.167,0.08056
1725.938,0.04713
1726.708,0.036718
1727.479,0.04165
1728.249,0.036718
1729.02,0.04028
1729.79,0.040554
1730.561,0.062475
1731.331,0.053707
1732.102,0.032608
1732.872,0.033704
1733.643,0.039732
1734.413,0.038362
1735.184,0.034115
1735.954,0.02932
1736.725,0.038362
1737.495,0.051515
1738.266,0.043842
1739.036,0.0348
1739.807,0.04165
1740.577,0.073984
1741.348,0.16112
1742.118,0.241133
1742.889,0.499802
1743.659,0.776008
1744.43,0.552413
1745.2,0.388004
1745.971,0.225788
1746.741,0.103029
1747.512,0.062475
1748.282,0.04576
1749.053,0.028634
1749.823,0.039184
1750.594,0.039458
1751.364,0.022469
1752.135,0.018085
1752.905,0.032608
1753.676,0.039732
1754.446,0.029731
1755.217,0.027264
1755.987,0.02425
1756.758,0.023976
1757.528,0.023154
1758.299,0.023565
1759.069,0.033019
1759.84,0.061653
1760.61,0.124951
1761.381,0.158928
1762.151,0.124951
1762.922,0.07508
1763.692,0.045212
1764.463,0.035074
1765.233,0.03343
1766.004,0.021784
1766.774,0.030827
1767.545,0.020688
1768.315,0.015208
1769.086,0.015619
1769.856,0.023565
1770.627,0.01877
1771.397,0.055899
1772.168,0.04713
1772.938,0.036992
1773.709,0.035074
1774.479,0.027949
1775.25,0.031238
1776.021,0.033019
1776.791,0.034115
1777.562,0.034115
1778.332,0.042472
1779.103,0.03617
1779.873,0.03617
1780.644,0.04165
1781.414,0.037266
1782.185,0.041376
1782.955,0.032334
1783.726,0.018496
1784.496,0.015961
1785.267,0.0174
1786.037,0.025757
1786.808,0.023976
1787.578,0.019181
1788.349,0.031512
1789.119,0.030827
1789.89,0.023976
1790.66,0.019592
1791.431,0.020688
1792.201,0.033019
1792.972,0.04713
1793.742,0.028634
1794.513,0.021373
1795.283,0.015961
1796.054,0.020277
1796.824,0.026442
1797.595,0.02932
1798.365,0.031238
1799.136,0.026168
1799.906,0.02425
1800.677,0.017811
1801.447,0.014523
1802.218,0.013769
1802.988,0.017811
1803.759,0.040828
1804.529,0.058639
1805.3,0.058091
1806.07,0.047952
1806.841,0.030142
1807.611,0.026442
1808.382,0.036992
1809.152,0.034526
1809.923,0.027264
1810.693,0.023565
1811.464,0.023976
1812.234,0.025346
1813.005,0.021784
1813.775,0.017057
1814.546,0.015961
1815.316,0.023976
1816.087,0.026442
1816.857,0.017811
1817.628,0.013427
1818.398,0.024661
1819.169,0.048501
1819.939,0.071792
1820.71,0.133719
1821.48,0.104673
1822.251,0.022469
1823.021,0.019181
1823.792,0.02932
1824.563,0.019592
1825.333,0.016304
1826.104,0.017057
1826.874,0.012673
1827.645,0.017057
1828.415,0.027264
1829.186,0.03343
1829.956,0.02932
1830.727,0.025346
1831.497,0.015961
1832.268,0.014112
1833.038,0.018496
1833.809,0.015961
1834.579,0.010481
1835.35,0.0174
1836.12,0.021373
1836.891,0.023976
1837.661,0.029046
1838.432,0.039458
1839.202,0.039732
1839.973,0.094261
1840.743,0.10577
1841.514,0.061653
1842.284,0.03617
1843.055,0.017811
1843.825,0.018496
1844.596,0.019592
1845.366,0.019866
1846.137,0.017811
1846.907,0.014112
1847.678,0.015619
1848.448,0.019181
1849.219,0.019866
1849.989,0.011577
1850.76,0.013769
1851.53,0.014523
1852.301,0.0348
1853.071,0.045212
1853.842,0.026442
1854.612,0.027538
1855.383,0.029046
1856.153,0.015961
1856.924,0.017811
1857.694,0.021784
1858.465,0.017057
1859.235,0.015208
1860.006,0.013427
1860.776,0.010481
1861.547,0.012331
1862.317,0.0174
1863.088,0.025346
1863.858,0.020962
1864.629,0.025072
1865.399,0.026168
1866.17,0.020688
1866.94,0.016715
1867.711,0.016715
1868.481,0.019181
1869.252,0.023565
1870.022,0.044116
1870.793,0.088233
1871.563,0.156736
1872.334,0.10577
1873.104,0.035074
1873.875,0.013427
1874.646,0.0174
1875.416,0.020962
1876.187,0.025757
1876.957,0.042472
1877.728,0.08604
1878.498,0.194002
1879.269,0.258669
1880.039,0.194002
1880.81,0.114538
1881.58,0.052337
1882.351,0.020962
1883.121,0.011577
1883.892,0.013084
1884.662,0.017811
1885.433,0.019592
1886.203,0.02932
1886.974,0.035074
1887.744,0.08056
1888.515,0.082752
1889.285,0.053707
1890.056,0.034115
1890.826,0.023154
1891.597,0.02425
1892.367,0.015961
1893.138,0.017057
1893.908,0.012331
1894.679,0.013769
1895.449,0.007981
1896.22,0.009042
1896.99,0.011577
1897.761,0.007604
1898.531,0.009042
1899.302,0.006542
1900.072,0.004692
1900.843,0.006542
1901.613,0.009385
1902.384,0.013769
1903.154,0.0174
1903.925,0.020688
1904.695,0.031512
1905.466,0.04302
1906.236,0.033019
1907.007,0.018085
1907.777,0.011235
1908.548,0.009042
1909.318,0.009042
1910.089,0.010892
1910.859,0.014865
1911.63,0.014112
1912.4,0.015208
1913.171,0.015208
1913.941,0.011988
1914.712,0.011235
1915.482,0.009042
1916.253,0.007604
1917.023,0.009042
1917.794,0.013769
1918.564,0.010892
1919.335,0.015961
1920.105,0.035896
1920.876,0.053707
1921.646,0.031512
1922.417,0.029731
1923.188,0.020688
1923.958,0.015208
1924.729,0.013769
1925.499,0.013084
1926.27,0.014865
1927.04,0.0174
1927.811,0.010139
1928.581,0.0087
1929.352,0.009796
1930.122,0.011577
1930.893,0.016715
1931.663,0.017811
1932.434,0.014112
1933.204,0.013427
1933.975,0.015208
1934.745,0.014523
1935.516,0.031238
1936.286,0.035896
1937.057,0.071244
1937.827,0.061653
1938.598,0.041376
1939.368,0.02932
1940.139,0.018496
1940.909,0.010139
1941.68,0.007981
1942.45,0.010481
1943.221,0.011577
1943.991,0.009042
1944.762,0.007261
1945.532,0.0087
1946.303,0.009796
1947.073,0.010481
1947.844,0.012673
1948.614,0.011988
1949.385,0.010139
1950.155,0.009385
1950.926,0.009385
1951.696,0.012673
1952.467,0.021784
1953.237,0.043568
1954.008,0.047952
1954.778,0.025072
1955.549,0.013769
1956.319,0.013084
1957.09,0.010481
1957.86,0.013427
1958.631,0.013769
1959.401,0.016304
1960.172,0.015619
1960.942,0.010481
1961.713,0.010139
1962.483,0.013084
1963.254,0.015208
1964.024,0.010481
1964.795,0.010139
1965.565,0.009042
1966.336,0.010139
1967.106,0.011577
1967.877,0.020277
1968.647,0.043842
1969.418,0.15016
1970.188,0.258669
1970.959,0.545836
1971.729,0.719013
1972.5,0.405541
1973.271,0.188522
1974.041,0.076724
1974.812,0.039184
1975.582,0.026853
1976.353,0.019592
1977.123,0.020277
1977.894,0.019866
1978.664,0.012673
1979.435,0.015619
1980.205,0.0174
1980.976,0.015619
1981.746,0.017057
1982.517,0.033704
1983.287,0.044938
1984.058,0.030827
1984.828,0.03617
1985.599,0.024661
1986.369,0.030416
1987.14,0.02425
1987.91,0.026168
1988.681,0.023565
1989.451,0.015208
1990.222,0.014865
1990.992,0.014112
1991.763,0.018085
1992.533,0.019181
1993.304,0.017811
1994.074,0.013427
1994.845,0.012331
1995.615,0.012673
1996.386,0.020688
1997.156,0.013427
1997.927,0.009796
1998.697,0.009385
1999.468,0.009385
2000.238,0.010481
2001.009,0.015961
2001.779,0.022058
2002.55,0.023154
2003.32,0.016715
2004.091,0.01877
2004.861,0.015619
2005.632,0.011577
2006.402,0.011988
2007.173,0.010139
2007.943,0.006885
2008.714,0.006542
2009.484,0.008357
2010.255,0.009385
2011.025,0.013084
2011.796,0.007981
2012.566,0.013427
2013.337,0.011577
2014.107,0.008357
2014.878,0.009385
2015.648,0.009385
2016.419,0.012331
2017.189,0.022058
2017.96,0.031512
2018.73,0.058639
2019.501,0.087685
2020.271,0.071792
2021.042,0.055899
2021.813,0.043568
2022.583,0.027538
2023.354,0.011988
2024.124,0.007981
2024.895,0.007604
2025.665,0.005446
2026.436,0.005446
2027.206,0.011988
2027.977,0.014112
2028.747,0.011577
2029.518,0.011577
2030.288,0.016304
2031.059,0.029046
2031.829,0.055899
2032.6,0.078916
2033.37,0.091521
2034.141,0.147968
2034.911,0.116182
2035.682,0.08604
2036.452,0.055899
2037.223,0.031512
2037.993,0.014865
2038.764,0.017057
2039.534,0.014865
2040.305,0.01877
2041.075,0.020688
2041.846,0.014523
2042.616,0.016715
2043.387,0.023154
2044.157,0.026168
2044.928,0.01877
2045.698,0.016304
2046.469,0.024661
2047.239,0.023154
2048.01,0.019866
2048.78,0.019181
2049.551,0.018085
2050.321,0.021373
2051.092,0.028634
2051.862,0.028223
2052.633,0.027538
2053.403,0.02425
2054.174,0.020688
2054.944,0.020277
2055.715,0.020688
2056.485,0.0174
2057.256,0.013769
2058.026,0.013769
2058.797,0.013769
2059.567,0.013769
2060.338,0.015619
2061.108,0.013084
2061.879,0.020277
2062.649,0.0174
2063.42,0.013084
2064.19,0.011988
2064.961,0.018496
2065.731,0.026442
2066.502,0.059461
2067.272,0.067408
2068.043,0.126047
2068.813,0.153448
2069.584,0.076176
2070.354,0.046308
2071.125,0.020277
2071.896,0.013769
2072.666,0.015961
2073.437,0.021784
2074.207,0.022469
2074.978,0.020962
2075.748,0.024661
2076.519,0.020962
2077.289,0.023976
2078.06,0.032334
2078.83,0.039184
2079.601,0.053707
2080.371,0.053707
2081.142,0.057269
2081.912,0.063845
2082.683,0.055077
2083.453,0.066037
2084.224,0.04165
2084.994,0.025757
2085.765,0.018085
2086.535,0.020277
2087.306,0.020962
2088.076,0.019592
2088.847,0.015961
2089.617,0.018085
2090.388,0.018085
2091.158,0.009385
2091.929,0.010892
2092.699,0.014112
2093.47,0.013427
2094.24,0.013769
2095.011,0.011577
2095.781,0.010892
2096.552,0.014523
2097.322,0.011988
2098.093,0.013427
2098.863,0.013769
2099.634,0.0174
2100.404,0.014523
2101.175,0.015619
2101.945,0.018085
2102.716,0.017811
2103.486,0.018496
2104.257,0.026442
2105.027,0.032608
2105.798,0.022469
2106.568,0.016304
2107.339,0.017057
2108.109,0.02288
2108.88,0.026168
2109.65,0.026442
2110.421,0.024661
2111.191,0.032608
2111.962,0.03343
2112.732,0.030142
2113.503,0.023976
2114.273,0.02288
2115.044,0.024661
2115.814,0.055899
2116.585,0.07234
2117.355,0.124951
2118.126,0.156736
2118.896,0.095905
2119.667,0.055077
2120.438,0.02425
2121.208,0.015961
2121.979,0.014523
2122.749,0.020962
2123.52,0.02288
2124.29,0.024661
2125.061,0.018496
2125.831,0.019866
2126.602,0.024661
2127.372,0.023154
2128.143,0.040554
2128.913,0.109058
2129.684,0.15016
2130.454,0.30032
2131.225,0.366083
2131.995,0.218115
2132.766,0.121662
2133.536,0.055899
2134.307,0.026853
2135.077,0.0174
2135.848,0.017811
2136.618,0.013084
2137.389,0.013427
2138.159,0.010139
2138.93,0.011235
2139.7,0.011988
2140.471,0.0087
2141.241,0.008357
2142.012,0.014112
2142.782,0.014112
2143.553,0.011577
2144.323,0.012331
2145.094,0.017057
2145.864,0.012673
2146.635,0.01877
2147.405,0.017811
2148.176,0.014112
2148.946,0.012673
2149.717,0.014865
2150.487,0.016304
2151.258,0.013769
2152.028,0.009385
2152.799,0.013084
2153.569,0.013769
2154.34,0.014523
2155.11,0.013084
