Frecuencia(Hz),mm/Seg(PC)
1242.188,0.022743
1243.75,0.018907
1245.313,0.022195
1246.875,0.041376
1248.438,0.157832
1250,0.188522
1251.563,0.068504
1253.125,0.036718
1254.688,0.103577
1256.25,0.221404
1257.813,0.133171
1259.375,0.041924
1260.938,0.035348
1262.5,0.029457
1264.063,0.041924
1265.625,0.03617
1267.188,0.026305
1268.75,0.0348
1270.313,0.026579
1271.875,0.030142
1273.438,0.036718
1275,0.046034
1276.563,0.048227
1278.125,0.03069
1279.688,0.035896
1281.25,0.030005
1282.813,0.035348
1284.375,0.028909
1285.938,0.030964
1287.5,0.034252
1289.063,0.057269
1290.625,0.048227
1292.188,0.0348
1293.75,0.033841
1295.313,0.036718
1296.875,0.037814
1298.438,0.035896
1300,0.073436
1301.563,0.093165
1303.125,0.068504
1304.688,0.057817
1306.25,0.08056
1307.813,0.098097
1309.375,0.094261
1310.938,0.057269
1312.5,0.068504
1314.063,0.066585
1315.625,0.056721
1317.188,0.055351
1318.75,0.0696
1320.313,0.103577
1321.875,0.190714
1323.438,0.462536
1325,0.42527
1326.563,0.405541
1328.125,0.249901
1329.688,0.064393
1331.25,0.082752
1332.813,0.094261
1334.375,0.095357
1335.938,0.073436
1337.5,0.059461
1339.063,0.081656
1340.625,0.055899
1342.188,0.048227
1343.75,0.056721
1345.313,0.068504
1346.875,0.08056
1348.438,0.104673
1350,0.177561
1351.563,0.196194
1353.125,0.149064
1354.688,0.061927
1356.25,0.070696
1357.813,0.060831
1359.375,0.057269
1360.938,0.03891
1362.5,0.051241
1364.063,0.052611
1365.625,0.084944
1367.188,0.111798
1368.75,0.088781
1370.313,0.054255
1371.875,0.052611
1373.438,0.073436
1375,0.149064
1376.563,0.18633
1378.125,0.074532
1379.688,0.044116
1381.25,0.061379
1382.813,0.055899
1384.375,0.048227
1385.938,0.068504
1387.5,0.081656
1389.063,0.061927
1390.625,0.056447
1392.188,0.044938
1393.75,0.049597
1395.313,0.043568
1396.875,0.111798
1398.438,0.172081
1400,0.202771
1401.563,0.179753
1403.125,0.083848
1404.688,0.054803
1406.25,0.0696
1407.813,0.053707
1409.375,0.048501
1410.938,0.068504
1412.5,0.151256
1414.063,0.128239
1415.625,0.042472
1417.188,0.056447
1418.75,0.049597
1420.313,0.054255
1421.875,0.048501
1423.438,0.058365
1425,0.106318
1426.563,0.084944
1428.125,0.060009
1429.688,0.049049
1431.25,0.051789
1432.813,0.057269
1434.375,0.044116
1435.938,0.030142
1437.5,0.04713
1439.063,0.053159
1440.625,0.028223
1442.188,0.04713
1443.75,0.141391
1445.313,0.217019
1446.875,0.177561
1448.438,0.745319
1450,1.148668
1451.563,0.480073
1453.125,0.076724
1454.688,0.0696
1456.25,0.050693
1457.813,0.031512
1459.375,0.043568
1460.938,0.098097
1462.5,0.093165
1464.063,0.074532
1465.625,0.100289
1467.188,0.074532
1468.75,0.051241
1470.313,0.056447
1471.875,0.113442
1473.438,0.094261
1475,0.120566
1476.563,0.059461
1478.125,0.058365
1479.688,0.08604
1481.25,0.094261
1482.813,0.064393
1484.375,0.08056
1485.938,0.190714
1487.5,0.41431
1489.063,0.212635
1490.625,0.102481
1492.188,0.114538
1493.75,0.092069
1495.313,0.082752
1496.875,0.146872
1498.438,0.348546
1500,0.298128
1501.563,0.104673
1503.125,0.065489
1504.688,0.063023
1506.25,0.057817
1507.813,0.073436
1509.375,0.110702
1510.938,0.080012
1512.5,0.093165
1514.063,0.120566
1515.625,0.081656
1517.188,0.066585
1518.75,0.08604
1520.313,0.071792
1521.875,0.056721
1523.438,0.047678
1525,0.042472
1526.563,0.128787
1528.125,0.137007
1529.688,0.123854
1531.25,0.151256
1532.813,0.163313
1534.375,0.372659
1535.938,0.587487
1537.5,0.293743
1539.063,0.235652
1540.625,0.282783
1542.188,0.167697
1543.75,0.355123
1545.313,1.3065
1546.875,1.657238
1548.438,0.613792
1550,0.282783
1551.563,0.194002
1553.125,0.198386
1554.688,0.196194
1556.25,0.221404
1557.813,0.282783
1559.375,1.157436
1560.938,3.998416
1562.5,4.103638
1564.063,1.096057
1565.625,0.420886
1567.188,0.256477
1568.75,0.196194
1570.313,0.151256
1571.875,0.302512
1573.438,0.282783
1575,0.235652
1576.563,0.207155
1578.125,0.122758
1579.688,0.16112
1581.25,0.146872
1582.813,0.130979
1584.375,0.128787
1585.938,0.359507
1587.5,0.784777
1589.063,0.519531
1590.625,0.157832
1592.188,0.121662
1593.75,0.112894
1595.313,0.202771
1596.875,0.157832
1598.438,0.112894
1600,0.128239
1601.563,0.137007
1603.125,0.124951
1604.688,0.096453
1606.25,0.095357
1607.813,0.106318
1609.375,0.115634
1610.938,0.143583
1612.5,0.270726
1614.063,0.339778
1615.625,0.123854
1617.188,0.056721
1618.75,0.128787
1620.313,0.302512
1621.875,0.320049
1623.438,0.169889
1625,0.214827
1626.563,0.223596
1628.125,0.190714
1629.688,0.14468
1631.25,0.117826
1632.813,0.129883
1634.375,0.462536
1635.938,0.894383
1637.5,0.475689
1639.063,0.181945
1640.625,0.274014
1642.188,0.640097
1643.75,0.662018
1645.313,0.192906
1646.875,0.114538
1648.438,0.133171
1650,0.16112
1651.563,0.179753
1653.125,0.118922
1654.688,0.127143
1656.25,0.104673
1657.813,0.167697
1659.375,0.231268
1660.938,0.192906
1662.5,0.137007
1664.063,0.092069
1665.625,0.143583
1667.188,0.133171
1668.75,0.098097
1670.313,0.110702
1671.875,0.097001
1673.438,0.093165
1675,0.153448
1676.563,0.10851
1678.125,0.095357
1679.688,0.105221
1681.25,0.074532
1682.813,0.061379
1684.375,0.044116
1685.938,0.07234
1687.5,0.118922
1689.063,0.133171
1690.625,0.153448
1692.188,0.172081
1693.75,0.104673
1695.313,0.046582
1696.875,0.041924
1698.438,0.074532
1700,0.103577
1701.563,0.07782
1703.125,0.084944
1704.688,0.080012
1706.25,0.084944
1707.813,0.087137
1709.375,0.120566
1710.938,0.105221
1712.5,0.074532
1714.063,0.07234
1715.625,0.043568
1717.188,0.070696
1718.75,0.07782
1720.313,0.092069
1721.875,0.063023
1723.438,0.095357
1725,0.179753
1726.563,0.16112
1728.125,0.066585
1729.688,0.074532
1731.25,0.113442
1732.813,0.067682
1734.375,0.0696
1735.938,0.088233
1737.5,0.094261
1739.063,0.097001
1740.625,0.097001
1742.188,0.064393
1743.75,0.068504
1745.313,0.046582
1746.875,0.054255
1748.438,0.054803
1750,0.070696
1751.563,0.075628
1753.125,0.049049
1754.688,0.070696
1756.25,0.07234
1757.813,0.054803
1759.375,0.056721
1760.938,0.098097
1762.5,0.110702
1764.063,0.078916
1765.625,0.060009
1767.188,0.071792
1768.75,0.088781
1770.313,0.065489
1771.875,0.054255
1773.438,0.102481
1775,0.090973
1776.563,0.056721
1778.125,0.058365
1779.688,0.07234
1781.25,0.078916
1782.813,0.240037
1784.375,0.46692
1785.938,0.261958
1787.5,0.198386
1789.063,0.157832
1790.625,0.048501
1792.188,0.088781
1793.75,0.070696
1795.313,0.061379
1796.875,0.063571
1798.438,0.237844
1800,0.405541
1801.563,0.235652
1803.125,0.071792
1804.688,0.03206
1806.25,0.052611
1807.813,0.073436
1809.375,0.098097
1810.938,0.076724
1812.5,0.044938
1814.063,0.044938
1815.625,0.044938
1817.188,0.052337
1818.75,0.103577
1820.313,0.118922
1821.875,0.129883
